0,46,116.3833995192596,39.96848628150372,46
1,70,116.3798137678875,39.934824119519014,70
2,60,116.40071446775852,39.92408419304281,60
3,3,116.29866275246746,39.89712852544918,3
4,19,116.28376525563586,39.907464140677384,19
5,14,116.34956399305747,39.9279862220414,14
6,16,116.36791297926862,39.93231333459795,16
7,19,116.29499868423979,39.890882572255585,19
8,13,116.40741316643427,39.98848871974688,13
9,5,116.31289804824674,39.96391413382103,5
10,9,116.2845685616238,39.95628993716608,9
11,5,116.28053374967536,40.023192110040306,5
12,3,116.4053675476846,39.91319726561293,3
13,159,116.40652628327737,39.90770457274703,159
14,52,116.35326909863964,39.92443332250844,52
15,12,116.35371472865752,39.918342449681184,12
16,535,116.35506779311886,39.93271104171689,535
17,113,116.35705821018986,39.90862014734028,113
18,55,116.35938952898502,39.910914460750874,55
19,9,116.36077491662572,39.912668993342216,9
20,58,116.36360936508764,39.91380161625232,58
21,33,116.36570087183328,39.91485166583687,33
22,17,116.36889249144696,39.91687641794471,17
23,10,116.36842622641504,39.91429709560542,10
24,4,116.36824449873646,39.934722672075274,4
25,4,116.36847766882823,39.93676559629388,4
26,5,116.36835038968664,39.940277049041086,5
27,29,116.34820556294365,39.95127345268207,29
28,12,116.34322547819768,39.96228331297759,12
29,14,116.34043074784272,39.96287983277927,14
30,19,116.34630878060943,39.95814010612227,19
31,15,116.3687675003128,39.95377819001932,15
32,33,116.36159722843497,39.95485618422726,33
33,49,116.35923865557834,39.94375779824769,49
34,27,116.32151667181323,39.90710032720675,27
35,13,116.29506375880143,39.897042702179064,13
36,36,116.34233222092108,39.8973570151542,36
37,3,116.3395682254217,39.89793457539693,3
38,20,116.40549580728347,39.94912141312311,20
39,11,116.39984405830788,39.95167492205188,11
40,5,116.30605461392773,39.97930523044728,5
41,42,116.3068458614818,39.976178210649714,42
42,87,116.3083148100151,39.95615476384205,87
43,11,116.30147749171229,39.92397749671375,11
44,15,116.3017957883143,39.932650695388254,15
45,13,116.28819326140089,39.94429987397503,13
46,3,116.29231606431387,39.94769196086816,3
47,3,116.28949599616296,39.92416418997329,3
48,6,116.2743036879519,39.88990982813187,6
49,24,116.27373091835936,39.90731189119905,24
50,3,116.27526116933386,39.91831677325521,3
51,37,116.2977537615502,39.887361628232036,37
52,21,116.32132115784283,39.889692405384196,21
53,22,116.32902808364433,39.901532619688105,22
54,170,116.30964866545516,39.9080637333324,170
55,1,116.31933814523562,39.8886225133417,1
56,4,116.39296087991407,39.89023281694075,4
57,3,116.39036036413243,39.889762609532006,3
58,96,116.37489205067386,39.88896370584413,96
59,154,116.36330634025826,39.89287512790142,154
60,119,116.32472662692383,39.94641799561666,119
61,10,116.31746131631431,39.94610653799849,10
62,5,116.31459060062105,39.94057018719887,5
63,5,116.31149241061662,39.941532822049126,5
64,34,116.31004680188032,39.944552592456915,34
65,66,116.31817840675667,39.974668665573745,66
66,36,116.40350261681101,39.93566173010947,36
67,11,116.40415053913435,39.93562191894029,11
68,8,116.37358517610451,39.96789396047887,8
69,162,116.40816629276097,39.95347223650229,162
70,8,116.40804827765444,39.96386997584601,8
71,4,116.40900606178369,39.88821806142967,4
72,131,116.38474903487936,39.889349677944416,131
73,18,116.2884037670851,39.95757034146267,18
74,3,116.31045740157218,39.89654716238598,3
75,4,116.31675414594702,39.90074838319707,4
76,144,116.3215388271831,39.897393022857464,144
77,38,116.31080549688488,39.92490029784922,38
78,5,116.3363105039698,39.938228716626305,5
79,25,116.32926724968523,39.938534857737906,25
80,13,116.34813712310823,39.93941675741492,13
81,17,116.34127560953635,39.947522429206124,17
82,5,116.33487618730376,39.96184089886596,5
83,29,116.33408176502596,39.967470494859214,29
84,31,116.31413013672908,39.982061851295114,31
85,15,116.31135613098708,39.98409693539026,15
86,6,116.33632423019883,39.95170060736774,6
87,14,116.33497544721521,39.95755706409545,14
88,64,116.36393013953618,39.94051991614321,64
89,22,116.37246880887191,39.940847988102014,22
90,10,116.35905677124208,39.94040938829432,10
91,16,116.35479498648908,39.92372290579323,16
92,1,116.3911669490411,39.988300618052236,1
93,15,116.36933207256915,39.98726167262706,15
94,20,116.36972501011186,39.98142316916356,20
95,25,116.36075537984419,39.98164082595629,25
96,94,116.36532098777802,39.97818540021727,94
97,3,116.38691555670805,39.98267027170893,3
98,19,116.39411303213271,39.97698267077185,19
99,1,116.27437998165614,39.8865213868438,1
100,27,116.25336275875033,39.907240868419244,27
101,1,116.24749133573128,39.89020601756726,1
102,12,116.22952385597888,39.89946186266655,12
103,25,116.25285436544159,39.903912378837916,25
104,8,116.33390627268881,39.97223344994849,8
105,17,116.3582911755806,39.98187638100406,17
106,1,116.35964856522646,39.97674080849226,1
107,4,116.37070721876282,40.00134888821542,4
108,3,116.37691751166066,39.99209669366733,3
109,5,116.38618562087171,39.96831770629968,5
110,19,116.3449660545446,39.91447268927559,19
111,413,116.3750621848542,39.907034288842304,413
112,24,116.37358104147056,39.9222675571853,24
113,72,116.30764101267248,39.96587668197375,72
114,5,116.29269991601,39.95819086708512,5
115,9,116.28391085057734,39.96250505556822,9
116,4,116.27541707352538,39.95824015642257,4
117,3,116.26473246089695,39.9104573744553,3
118,6,116.27556582034786,39.92725570139651,6
119,5,116.28431819018684,39.93227805896331,5
120,69,116.39467708455322,39.94940660295447,69
121,22,116.39488880794798,39.96318115661205,22
122,30,116.3952824819665,39.96871816628003,30
123,3,116.3871474875146,39.99591435549277,3
124,10,116.383496396511,39.982633684389846,10
125,16,116.3843169452979,39.98329577924419,16
126,5,116.36726507926694,39.97668887431726,5
127,11,116.35411123260124,39.9804914589187,11
128,35,116.37003593109685,39.967625135181095,35
129,5,116.40762713251952,39.888195030820825,5
130,25,116.32354327925441,39.9072927466281,25
